"Season","Conference","Player","Team","BA","OBP","SLG","OPS","GP","PA","AB","R","H","2B","3B","HR","RBI","HBP","BB","K","SB","CS"
2021,"All Division I","Kristi Stevenson","Saint Louis",0.246,0.307,0.286,0.592,45,140,126,12,31,5,0,0,11,2,9,27,3,1
2021,"All Division I","Kristin Fifield","Grand Canyon",0.34,0.37,0.562,0.932,49,163,153,29,52,5,4,7,33,0,8,23,3,3
2021,"All Division I","Kristin Giery","Boston College",0.242,0.315,0.434,0.75,41,113,99,11,24,7,0,4,20,0,11,17,0,0
2021,"All Division I","Kristin Hallam","Hofstra",0.387,0.434,0.459,0.894,32,124,111,26,43,4,2,0,11,6,4,10,28,6
2021,"All Division I","Kristina Burkhardt","North Carolina",0.333,0.407,0.55,0.957,40,142,120,26,40,8,3,4,20,1,16,13,13,5
2021,"All Division I","Kristina Day","UMass",0.299,0.402,0.391,0.793,30,109,87,21,26,5,0,1,11,5,10,15,3,1
2021,"All Division I","Kristina Foreman","Duke",0.286,0.373,0.597,0.97,56,180,154,44,44,10,1,12,42,8,14,23,10,2
2021,"All Division I","Kristina Inouye","Stanford",0.228,0.284,0.272,0.556,42,104,92,4,21,4,0,0,10,0,8,15,0,0
2021,"All Division I","Kristýna Malá","Robert Morris",0.224,0.291,0.336,0.627,34,118,107,24,24,3,0,3,10,2,8,22,0,0
2021,"All Division I","Kya Enos","Maine",0.256,0.33,0.311,0.641,30,103,90,14,23,1,2,0,1,2,8,20,12,2
2021,"All Division I","Kyla Hardy","Utah Valley",0.275,0.31,0.503,0.813,51,160,149,21,41,13,0,7,34,0,8,28,1,0
2021,"All Division I","Kyla Reeves","South Carolina State",0.232,0.269,0.326,0.596,31,104,95,10,22,4,1,1,9,2,4,26,1,2
2021,"All Division I","Kylee Harvey","Sacred Heart",0.217,0.363,0.25,0.613,33,113,92,18,20,3,0,0,5,3,18,10,1,0
2021,"All Division I","Kylie Becker","Montana",0.329,0.4,0.41,0.81,48,183,161,39,53,5,1,2,16,11,8,18,4,1
2021,"All Division I","Kylie Neel","Louisiana Tech",0.282,0.331,0.402,0.732,44,129,117,14,33,8,0,2,11,4,5,24,2,0
2021,"All Division I","Kylie Toler","East Tennessee State",0.25,0.378,0.467,0.846,33,112,92,12,23,8,0,4,16,2,17,19,0,0
2021,"All Division I","Kyndal Kutac","Sam Houston State",0.252,0.333,0.405,0.738,47,150,131,15,33,8,0,4,31,11,5,16,3,1
2021,"All Division I","Kyndall Crawford","Lipscomb",0.258,0.321,0.34,0.661,34,107,97,7,25,6,1,0,9,5,4,16,2,0
2021,"All Division I","Kyndall Williams","USF",0.26,0.302,0.427,0.73,47,144,131,13,34,10,0,4,22,2,6,22,1,0
2021,"All Division I","Kyndell Ethridge","Fort Wayne",0.277,0.333,0.506,0.839,31,91,83,14,23,5,1,4,8,1,6,13,2,1
2021,"All Division I","Kyra Klarkowski","UCF",0.317,0.405,0.406,0.811,52,125,101,18,32,6,0,1,10,2,15,20,6,1
2021,"All Division I","Lacey Fincher","Georgia",0.343,0.511,0.729,1.239,56,188,140,34,48,9,0,15,37,6,42,24,0,0
2021,"All Division I","Lacey Olaff","Fairfield",0.309,0.385,0.479,0.864,35,110,94,12,29,8,1,2,19,1,12,11,1,1
2021,"All Division I","Lailoni Mayfield","Syracuse",0.222,0.331,0.293,0.623,39,120,99,10,22,4,0,1,11,2,15,18,3,0
2021,"All Division I","Lani Moreno","Rider",0.415,0.451,0.574,1.025,31,102,94,9,39,9,0,2,22,1,6,7,0,0
2021,"All Division I","Lani Rodriguez","Middle Tennessee",0.217,0.299,0.275,0.574,45,144,120,9,26,5,1,0,11,2,13,10,0,0
2021,"All Division I","Laura Anderson","Drake",0.225,0.34,0.3,0.64,37,98,80,8,18,3,0,1,11,1,13,21,1,0
2021,"All Division I","Laurel Devoe","Akron",0.218,0.367,0.42,0.787,49,151,119,14,26,6,0,6,26,8,21,46,2,1
2021,"All Division I","Laurel McKelvey","Penn",0.333,0.368,0.389,0.757,8,19,18,1,6,1,0,0,2,1,0,2,0,0
2021,"All Division I","Lauren Begg","LaSalle",0.228,0.29,0.228,0.518,26,63,57,7,13,0,0,0,1,1,4,9,2,1
2021,"All Division I","Lauren Eamiguel","South Dakota",0.275,0.329,0.392,0.721,51,170,153,26,42,10,1,2,19,3,10,19,6,1
2021,"All Division I","Lauren Esman","Michigan",0.304,0.354,0.402,0.756,38,101,92,13,28,4,1,1,10,0,7,28,3,1
2021,"All Division I","Lauren Espalin","California",0.314,0.398,0.442,0.84,33,101,86,12,27,5,0,2,8,3,9,16,1,1
2021,"All Division I","Lauren Farias","Tennessee State",0.164,0.238,0.205,0.443,36,82,73,8,12,0,0,1,2,0,7,28,5,0
2021,"All Division I","Lauren Fey","Butler",0.433,0.524,0.575,1.099,39,145,120,24,52,6,4,1,17,0,23,7,13,4
2021,"All Division I","Lauren Foster","Wisconsin",0.267,0.383,0.448,0.83,40,132,105,14,28,9,2,2,14,1,20,31,3,0
2021,"All Division I","Lauren Griffith","Oakland",0.414,0.459,0.621,1.079,43,157,145,22,60,9,0,7,35,4,8,7,1,0
2021,"All Division I","Lauren Gutierrez","Nevada",0.352,0.432,0.56,0.992,40,146,125,22,44,7,2,5,42,11,8,17,1,0
2021,"All Division I","Lauren Hendrickson","San Diego",0.227,0.265,0.268,0.533,35,103,97,4,22,4,0,0,4,3,2,17,1,0
2021,"All Division I","Lauren Hoe","Weber State",0.33,0.414,0.678,1.092,42,134,115,25,38,10,0,10,30,2,15,22,0,0
2021,"All Division I","Lauren Johnson","Kentucky",0.344,0.41,0.444,0.855,59,216,189,40,65,11,4,0,42,2,20,22,12,4
2021,"All Division I","Lauren Kehlenbrink","Valparaiso",0.149,0.19,0.216,0.406,32,80,74,3,11,2,0,1,5,1,3,16,0,0
2021,"All Division I","Lauren King","Winthrop",0.19,0.303,0.281,0.584,45,147,121,19,23,2,0,3,21,3,18,26,5,0
2021,"All Division I","Lauren Murphy","Princeton",0.25,0.625,0.25,0.875,3,8,4,0,1,0,0,0,0,0,4,1,0,0
2021,"All Division I","Lauren Nunez","Providence",0.164,0.239,0.23,0.468,21,67,61,5,10,4,0,0,2,5,1,13,1,2
2021,"All Division I","Lauren Parks","Southern",0.316,0.345,0.395,0.739,35,119,114,22,36,3,3,0,9,1,4,19,15,5
2021,"All Division I","Lauren Rende","Manhattan",0.253,0.299,0.384,0.683,33,107,99,12,25,8,1,1,9,0,7,19,5,0
2021,"All Division I","Lauren Ringhiser","Towson",0.333,0.458,0.487,0.946,31,97,78,16,26,5,2,1,13,1,17,9,4,0
2021,"All Division I","Lauren Taylor","Longwood",0.239,0.351,0.458,0.809,54,169,142,27,34,8,1,7,26,2,23,48,17,4
2021,"All Division I","Lauren Tycksen","UNLV",0.304,0.365,0.322,0.687,40,130,115,24,35,2,0,0,1,0,11,15,18,3
2021,"All Division I","Lauren Veltri","Belmont",0.23,0.294,0.301,0.595,40,127,113,13,26,5,0,1,18,2,9,33,2,0
2021,"All Division I","Lauren Wilmert","New Mexico",0.108,0.207,0.147,0.354,40,116,102,8,11,1,0,1,5,2,11,39,0,0
2021,"All Division I","Lauren Wobken","South Dakota",0.259,0.3,0.354,0.654,51,171,158,24,41,8,2,1,29,0,10,27,5,1
2021,"All Division I","Lauryn Barker","UNLV",0.222,0.276,0.407,0.683,40,90,81,11,18,4,1,3,7,1,5,20,0,0
2021,"All Division I","Lauryn Garewal","UC Riverside",0.257,0.342,0.297,0.639,33,117,101,11,26,4,0,0,4,3,10,9,10,1
2021,"All Division I","Layna Johnson","Presbyterian",0.216,0.31,0.405,0.715,31,84,74,13,16,6,1,2,7,1,9,22,3,0
2021,"All Division I","Leah Munson","Toledo",0.314,0.372,0.401,0.773,46,156,137,25,43,6,0,2,23,3,12,28,1,2
2021,"All Division I","Leah Polson","UC Davis",0.274,0.361,0.395,0.756,43,148,124,8,34,8,2,1,16,3,15,13,2,0
2021,"All Division I","Leah Powell","Longwood",0.24,0.377,0.337,0.713,49,137,104,20,25,2,1,2,7,12,12,37,13,4
2021,"All Division I","Leea Hanks","Notre Dame",0.314,0.331,0.49,0.821,48,157,153,26,48,2,5,5,27,1,3,23,11,0
2021,"All Division I","Leila Hurst","Army",0.224,0.281,0.293,0.574,26,64,58,4,13,2,1,0,3,3,2,6,0,0
2021,"All Division I","Lewa Day","Sacramento State",0.315,0.441,0.739,1.18,42,137,111,30,35,5,0,14,33,3,22,27,5,1
2021,"All Division I","Lexi Burkhardt","Omaha",0.293,0.364,0.455,0.82,47,145,123,14,36,6,1,4,17,0,15,11,1,1
2021,"All Division I","Lexi Cushing","Middle Tennessee",0.255,0.335,0.443,0.778,48,171,149,14,38,10,0,6,31,0,19,17,0,0
2021,"All Division I","Lexi Jones","Murray State",0.142,0.171,0.199,0.37,50,147,141,4,20,5,0,1,13,1,4,28,0,1
2021,"All Division I","Lexi King","SIUE",0.299,0.321,0.449,0.77,39,138,127,17,38,7,3,2,25,0,5,10,3,3
2021,"All Division I","Lexi Orozco","Utah State",0.261,0.344,0.53,0.874,44,151,134,21,35,6,0,10,27,0,17,32,0,1
2021,"All Division I","Lexi Osowski","Austin Peay",0.425,0.472,0.622,1.094,40,142,127,35,54,10,0,5,26,4,9,5,2,0
2021,"All Division I","Lexi Palazzo","Presbyterian",0.242,0.277,0.387,0.664,27,66,62,1,15,6,0,1,7,0,3,10,0,0
2021,"All Division I","Lexi Smalarz","Fort Wayne",0.185,0.241,0.284,0.525,34,88,81,10,15,5,0,1,4,1,5,13,3,0
2021,"All Division I","Lexi Solorzano","Kennesaw State",0.331,0.459,0.552,1.01,54,183,145,19,48,8,0,8,30,3,32,10,2,0
2021,"All Division I","Lexie Blair","Michigan",0.394,0.444,0.619,1.064,46,172,155,42,61,15,1,6,25,3,12,7,12,1
2021,"All Division I","Lexie Harper","North Alabama",0.263,0.36,0.263,0.622,36,117,99,14,26,0,0,0,4,5,10,13,17,1
2021,"All Division I","Lexie Siwek","Indiana State",0.397,0.437,0.476,0.913,42,138,126,16,50,5,1,1,16,1,8,8,7,2
2021,"All Division I","Lia Lombardini","Kansas City",0.299,0.42,0.481,0.9,55,193,154,32,46,11,1,5,40,6,29,35,6,1
2021,"All Division I","Libby Ryan","Drake",0.368,0.49,0.576,1.066,43,156,125,35,46,11,0,5,20,4,26,25,11,1
2021,"All Division I","Lili Bowen","East Tennessee State",0.216,0.262,0.402,0.664,32,103,97,7,21,3,0,5,16,3,3,16,0,0
2021,"All Division I","Lilia Crouthamel","Penn State",0.152,0.175,0.192,0.367,38,105,99,8,15,1,0,1,10,0,3,27,9,0
2021,"All Division I","Lilly Bishop","Grand Canyon",0.281,0.338,0.422,0.76,48,149,135,13,38,4,0,5,24,5,7,17,0,0
2021,"All Division I","Lily Amos","Cal Poly",0.338,0.447,0.577,1.025,31,85,71,6,24,8,0,3,13,3,11,13,1,0
2021,"All Division I","Lily Fischer","Murray State",0.268,0.351,0.431,0.782,50,176,153,24,41,11,1,4,17,14,6,24,1,1
2021,"All Division I","Lily Potter","Norfolk State",0.235,0.34,0.284,0.624,30,96,81,17,19,4,0,0,7,3,10,5,7,2
2021,"All Division I","Lily Sencer","Hartford",0.184,0.216,0.204,0.42,19,52,49,3,9,1,0,0,2,0,2,11,4,0
2021,"All Division I","Lily Wilmot","Miami (OH)",0.276,0.394,0.514,0.908,47,127,105,22,29,7,0,6,29,3,18,27,1,0
2021,"All Division I","Linda Rush","Drexel",0.479,0.592,0.957,1.549,40,152,117,51,56,9,1,15,51,4,30,18,5,0
2021,"All Division I","Lindsay Perillo","Western Carolina",0.221,0.253,0.289,0.542,51,164,149,20,33,4,0,2,14,2,5,14,5,2
2021,"All Division I","Lindsay Renneisen","Evansville",0.229,0.348,0.39,0.737,45,142,118,21,27,4,0,5,18,1,21,56,4,1
2021,"All Division I","Lindsey Baron","Monmouth",0.289,0.369,0.465,0.834,34,130,114,31,33,8,0,4,20,4,11,10,5,0
2021,"All Division I","Lindsey Carroll","Murray State",0.191,0.273,0.243,0.515,51,161,136,15,26,4,0,1,15,3,13,34,7,0
2021,"All Division I","Lindsey Culver","South Dakota State",0.294,0.392,0.627,1.019,47,148,126,32,37,4,4,10,28,3,18,22,4,0
2021,"All Division I","Lindsey Garcia","Auburn",0.236,0.303,0.349,0.652,45,121,106,16,25,3,0,3,15,3,8,18,5,0
2021,"All Division I","Lindsey Osmer","Stony Brook",0.265,0.292,0.296,0.588,33,107,98,8,26,3,0,0,15,1,4,19,2,1
2021,"All Division I","Lindsey Rizzo","Southeastern Louisiana",0.346,0.422,0.377,0.8,51,190,159,32,55,5,0,0,10,0,21,24,30,2
2021,"All Division I","Lindsey Stewart","Houston",0.325,0.381,0.488,0.868,50,180,160,28,52,7,2,5,25,1,14,33,7,3
2021,"All Division I","Lindsey Walljasper","Charlotte",0.24,0.333,0.38,0.713,47,150,129,15,31,7,1,3,18,6,13,11,1,1
2021,"All Division I","Lindsi Dennis","Canisius",0.278,0.417,0.433,0.85,34,122,97,11,27,12,0,1,18,9,14,12,0,1
2021,"All Division I","Linnah Rebolledo","Utah Valley",0.342,0.405,0.602,1.008,52,186,161,46,55,8,5,8,43,0,20,15,1,1
2021,"All Division I","Linnie Malkin","Arkansas",0.265,0.352,0.612,0.964,54,193,170,30,45,5,0,18,45,5,18,38,0,0
2021,"All Division I","Lizzie Shubert","Stetson",0.32,0.427,0.621,1.049,34,124,103,16,33,8,1,7,25,11,9,21,0,0
2021,"All Division I","Logan Bjorson","UNC Wilmington",0.214,0.26,0.276,0.535,35,105,98,9,21,3,0,1,12,1,5,10,0,0
2021,"All Division I","Logan Braundmeier","Murray State",0.277,0.344,0.428,0.772,51,183,166,32,46,5,1,6,22,2,15,18,19,0
2021,"All Division I","Logan Calhoun","Troy",0.282,0.331,0.331,0.662,54,157,142,36,40,5,1,0,14,0,11,24,10,2
2021,"All Division I","Logan Jackson","North Florida",0.227,0.277,0.319,0.596,44,131,119,8,27,5,0,2,13,2,7,9,2,1
2021,"All Division I","Logan Morris","NC State",0.338,0.434,0.608,1.042,48,159,130,29,44,5,0,10,45,3,22,13,4,0
2021,"All Division I","Logan Newton","James Madison",0.356,0.453,0.629,1.082,45,159,132,29,47,7,1,9,36,0,25,13,1,0
2021,"All Division I","Logan Schaben","Iowa State",0.183,0.261,0.299,0.56,57,188,164,16,30,4,0,5,18,6,12,43,6,1
2021,"All Division I","Logyn Estes","East Carolina",0.252,0.346,0.43,0.776,49,158,135,17,34,7,1,5,18,1,19,33,4,1
2021,"All Division I","LoLo Sanchez","Pittsburgh",0.225,0.255,0.294,0.549,45,109,102,11,23,3,2,0,7,0,4,18,3,1
2021,"All Division I","Lou Allan","Michigan",0.39,0.447,0.688,1.134,45,160,141,21,55,9,0,11,45,3,13,14,0,0
2021,"All Division I","Lou Gilbert","Baylor",0.325,0.414,0.536,0.95,50,178,151,35,49,13,2,5,20,2,21,18,18,2
2021,"All Division I","Lucy Mead","Bradley",0.294,0.333,0.376,0.709,41,117,109,26,32,1,1,2,9,2,5,32,13,0
2021,"All Division I","Lynnsie Elam","Oklahoma",0.346,0.399,0.677,1.076,55,144,127,39,44,4,1,12,45,5,8,11,2,0
2021,"All Division I","Lynsey Meeks","James Madison",0.283,0.473,0.462,0.935,45,150,106,24,30,2,1,5,28,0,40,19,3,0
2021,"All Division I","Lynsey Tucker","Omaha",0.293,0.358,0.309,0.667,48,138,123,23,36,2,0,0,7,0,13,17,9,3
2021,"All Division I","Macey Moore","Toledo",0.268,0.298,0.375,0.673,40,125,112,18,30,3,0,3,25,0,6,16,3,1
2021,"All Division I","Maci Fines","UC Santa Barbara",0.312,0.339,0.358,0.697,36,118,109,13,34,3,1,0,16,1,5,11,3,1
2021,"All Division I","Mack Leonard","Illinois State",0.425,0.532,0.756,1.288,41,156,127,36,54,8,2,10,38,3,26,15,3,0
2021,"All Division I","Mackense Greico","Furman",0.362,0.436,0.662,1.098,47,149,130,14,47,12,0,9,36,0,18,32,0,1
2021,"All Division I","Mackenzie Bennett","Stephen F. Austin",0.358,0.444,0.532,0.977,43,128,109,8,39,10,0,3,25,9,8,12,0,1
2021,"All Division I","Mackenzie Beyer","Coastal Carolina",0.32,0.44,0.689,1.129,41,127,103,21,33,5,0,11,29,5,17,23,1,0
2021,"All Division I","Mackenzie Boesel","South Carolina",0.416,0.531,0.636,1.168,52,194,154,47,64,16,0,6,37,3,35,15,8,0
2021,"All Division I","Mackenzie Brasher","South Alabama",0.357,0.392,0.379,0.77,51,154,140,27,50,3,0,0,4,2,6,20,8,2
2021,"All Division I","Mackenzie Donihoo","Oklahoma",0.438,0.527,0.762,1.289,52,129,105,43,46,7,0,9,45,2,20,23,7,0
2021,"All Division I","Mackenzie Griman","Butler",0.235,0.29,0.322,0.612,39,124,115,9,27,4,0,2,11,4,5,30,4,0
2021,"All Division I","Mackenzie Lawter","Virginia Tech",0.195,0.391,0.356,0.748,43,116,87,23,17,5,0,3,11,4,24,18,1,0
2021,"All Division I","Mackenzie Meyer","Princeton",0.222,0.222,0.333,0.556,3,10,9,1,2,1,0,0,1,0,0,0,0,0
2021,"All Division I","Mackenzie Moore","Miami (OH)",0.339,0.415,0.558,0.972,56,189,165,35,56,15,3,5,44,3,19,18,7,0
2021,"All Division I","MacKenzie Peterson","Tarleton State",0.202,0.331,0.367,0.698,47,133,109,14,22,3,0,5,19,5,16,25,0,0
2021,"All Division I","Mackenzie Swinehart","Western Michigan",0.393,0.466,0.607,1.073,52,199,168,44,66,9,0,9,20,9,15,17,1,3
2021,"All Division I","Macy Johnson","Drake",0.444,0.497,0.582,1.079,46,171,153,42,68,10,4,1,16,1,15,12,29,6
2021,"All Division I","Macy McCall","Winthrop",0.362,0.486,0.47,0.956,50,185,149,43,54,5,1,3,17,4,32,24,46,4
2021,"All Division I","Macy Omli","Kansas",0.265,0.346,0.327,0.674,47,136,113,13,30,5,1,0,11,2,12,20,2,0
2021,"All Division I","Maddi Hackbarth","Arizona State",0.387,0.472,0.92,1.392,48,164,137,34,53,13,0,20,58,1,23,24,1,0
2021,"All Division I","Maddi Long","UT Martin",0.294,0.318,0.451,0.769,40,110,102,10,30,7,0,3,17,0,4,12,0,0
2021,"All Division I","Maddi Lusk","Youngstown State",0.274,0.344,0.39,0.735,51,188,164,37,45,4,0,5,23,5,13,11,5,0
2021,"All Division I","Maddie Amos","Cal Poly",0.325,0.349,0.533,0.883,35,127,120,24,39,8,1,5,23,0,5,18,0,0
2021,"All Division I","Maddie Boldt","Incarnate Word",0.265,0.343,0.504,0.848,40,134,117,21,31,7,0,7,18,1,14,34,1,1
2021,"All Division I","Maddie Bowlds","Western Kentucky",0.287,0.324,0.353,0.677,45,150,136,16,39,9,0,0,10,1,7,15,4,1
2021,"All Division I","Maddie Daigneau","UMBC",0.353,0.355,0.462,0.818,35,122,119,32,42,5,4,0,6,0,1,5,18,3
2021,"All Division I","Maddie Moore","Butler",0.193,0.25,0.217,0.467,30,95,83,9,16,2,0,0,11,5,2,8,5,0
2021,"All Division I","Maddie Morgan","Alabama",0.254,0.329,0.321,0.65,56,156,134,6,34,6,0,1,23,3,13,13,1,0
2021,"All Division I","Maddie Schmidt","UNLV",0.346,0.41,0.392,0.802,40,145,130,36,45,2,2,0,6,0,14,19,16,1
2021,"All Division I","Maddie Spinks","Illinois-Chicago",0.209,0.316,0.243,0.559,49,134,115,13,24,2,1,0,15,7,11,25,1,1
2021,"All Division I","Maddy Little","LaSalle",0.23,0.28,0.241,0.521,30,93,87,6,20,1,0,0,2,0,6,22,2,0
2021,"All Division I","Maddy Newman","Louisville",0.232,0.28,0.254,0.534,48,150,138,22,32,3,0,0,9,1,9,24,2,0
2021,"All Division I","Maddy Vermejan","Southern Illinois",0.304,0.539,0.489,1.028,53,207,135,53,41,5,1,6,28,30,40,37,27,5
2021,"All Division I","Madeline Domingo","Pacific",0.308,0.333,0.338,0.672,24,70,65,4,20,2,0,0,5,0,3,5,0,0
2021,"All Division I","Madeline Swart","Fort Wayne",0.344,0.391,0.533,0.924,38,135,122,28,42,9,1,4,20,1,9,20,3,0
2021,"All Division I","Madeline Vejvoda","Creighton",0.242,0.346,0.394,0.74,27,82,66,13,16,4,0,2,9,0,11,10,0,0
2021,"All Division I","Madi Gilmore","Army",0.224,0.28,0.25,0.53,27,82,76,5,17,2,0,0,5,1,5,10,0,2
2021,"All Division I","Madi McCoy","Bowling Green",0.38,0.423,0.696,1.119,50,175,158,30,60,15,1,11,43,0,14,17,2,1
2021,"All Division I","Madi Moore","North Dakota",0.26,0.319,0.382,0.701,43,136,123,14,32,9,0,2,5,0,11,44,9,1
2021,"All Division I","Madi Mulder","Northern Kentucky",0.287,0.325,0.389,0.713,38,122,108,11,31,5,3,0,13,2,4,27,1,0
2021,"All Division I","Madie Aughinbaugh","Fordham",0.313,0.4,0.492,0.892,40,151,128,31,40,7,2,4,26,2,18,10,14,0
2021,"All Division I","Madisen Blackford","Southeastern Louisiana",0.259,0.392,0.31,0.702,43,146,116,21,30,3,0,1,21,6,20,22,7,3
2021,"All Division I","Madison Blair","Longwood",0.243,0.37,0.306,0.677,46,137,111,6,27,4,0,1,11,6,17,27,0,1
2021,"All Division I","Madison Canady","Radford",0.281,0.358,0.451,0.809,49,174,153,25,43,11,0,5,36,1,18,19,5,0
2021,"All Division I","Madison Cathcart","Seattle",0.261,0.428,0.449,0.877,50,180,138,19,36,8,0,6,26,8,33,21,0,0
2021,"All Division I","Madison Ebeling","Loyola Chicago",0.302,0.426,0.422,0.848,42,145,116,27,35,3,1,3,13,4,21,22,19,5
2021,"All Division I","Madison Emerson","Fairleigh Dickinson",0.388,0.447,0.66,1.108,32,115,103,23,40,10,0,6,26,1,10,5,2,1
2021,"All Division I","Madison Fife","Saint Joseph's",0.27,0.378,0.48,0.858,40,119,100,12,27,4,1,5,20,2,16,17,0,0
2021,"All Division I","Madison Hamilton","Princeton",0.125,0.125,0.25,0.375,3,10,8,1,1,1,0,0,1,0,0,0,0,0
2021,"All Division I","Madison Hirsch","Kansas",0.232,0.342,0.376,0.718,44,147,125,23,29,3,0,5,17,4,17,26,5,0
2021,"All Division I","Madison Hunsaker","Missouri State",0.263,0.363,0.412,0.775,42,139,114,17,30,6,1,3,21,3,16,25,1,0
2021,"All Division I","Madison Jones","Oakland",0.417,0.481,0.736,1.218,43,162,144,54,60,13,6,7,24,7,11,9,15,1
2021,"All Division I","Madison Kahwaty","Pacific",0.31,0.406,0.379,0.785,29,102,87,20,27,1,1,1,11,10,4,6,12,1
2021,"All Division I","Madison Koger","Charleston Southern",0.259,0.359,0.353,0.712,31,104,85,8,22,2,0,2,9,0,15,11,1,0
2021,"All Division I","Madison Lanoux","USC Upstate",0.257,0.323,0.343,0.665,46,161,140,24,36,7,1,1,19,1,13,15,7,0
2021,"All Division I","Madison Miller","UT Arlington",0.228,0.304,0.356,0.66,42,116,101,12,23,1,0,4,19,4,7,27,0,0
2021,"All Division I","Madison Naujokas","James Madison",0.308,0.395,0.492,0.887,45,156,130,33,40,8,2,4,28,5,15,13,26,1
2021,"All Division I","Madison Parks","Northern Iowa",0.29,0.458,0.44,0.898,43,131,100,33,29,9,0,2,15,1,30,23,1,0
2021,"All Division I","Madison Pederson","North Dakota",0.243,0.288,0.338,0.626,46,147,136,5,33,7,0,2,17,1,8,32,0,0
2021,"All Division I","Madison Perrigan","Wichita State",0.297,0.386,0.75,1.136,55,202,172,46,51,9,3,21,57,2,25,28,1,0
2021,"All Division I","Madison Petrella","Albany",0.32,0.396,0.578,0.974,41,144,128,27,41,9,0,8,39,2,14,21,1,0
2021,"All Division I","Madison Riggle","Robert Morris",0.238,0.331,0.475,0.806,40,139,122,17,29,6,1,7,21,4,13,29,0,0
2021,"All Division I","Madison Robicheau","Fairfield",0.286,0.369,0.306,0.675,35,118,98,20,28,2,0,0,9,3,10,12,6,0
2021,"All Division I","Madison Stewart","St. Bonaventure",0.161,0.246,0.258,0.504,24,71,62,4,10,3,0,1,2,0,7,23,0,0
2021,"All Division I","Madison Via","Liberty",0.257,0.359,0.382,0.741,57,173,144,30,37,8,2,2,21,4,19,24,6,2
2021,"All Division I","Madison Washington","UTSA",0.24,0.363,0.479,0.842,42,146,121,15,29,2,0,9,27,1,23,41,0,0
2021,"All Division I","Madison Webber","Tennessee",0.273,0.369,0.345,0.715,51,131,110,14,30,8,0,0,18,1,17,8,4,0
2021,"All Division I","Madison Whitaker","Marshall",0.176,0.263,0.314,0.577,26,57,51,6,9,4,0,1,6,2,4,6,0,0
2021,"All Division I","Madisyn Kennedy","Mississippi State",0.206,0.297,0.382,0.679,52,152,131,15,27,5,0,6,24,7,10,27,0,0
2021,"All Division I","Mady Young","Northern Colorado",0.367,0.417,0.675,1.092,39,136,120,32,44,13,3,6,28,2,9,5,6,2
2021,"All Division I","Madyson Camacho","North Dakota State",0.333,0.372,0.38,0.752,40,140,129,20,43,1,1,1,7,0,8,12,8,2
2021,"All Division I","Madyson Watson","Winthrop",0.266,0.354,0.446,0.8,49,161,139,17,37,4,0,7,21,10,10,20,0,0
2021,"All Division I","Maegan Garrison","North Carolina Central",0.157,0.202,0.253,0.455,35,92,83,6,13,3,1,1,6,1,4,28,1,1
2021,"All Division I","Maeve Nelson","Northwestern",0.262,0.325,0.482,0.807,46,160,141,21,37,10,3,5,27,2,12,35,2,0
2021,"All Division I","Maggie Finnegan","Penn State",0.18,0.223,0.202,0.426,35,97,89,7,16,2,0,0,5,2,3,18,5,0
2021,"All Division I","Maggie Kane","Mount St. Mary's",0.212,0.305,0.26,0.565,39,122,104,13,22,3,1,0,10,8,6,20,1,1
2021,"All Division I","Maggie Vesneske","Niagara",0.35,0.417,0.43,0.847,30,118,100,25,35,3,1,1,20,0,13,8,9,0
2021,"All Division I","Maica Ingles","Illinois-Chicago",0.242,0.359,0.288,0.647,52,161,132,31,32,2,2,0,18,4,20,15,7,3
2021,"All Division I","Maicey Bedrick","IUPUI",0.188,0.207,0.339,0.546,37,119,112,20,21,8,0,3,14,1,2,27,5,1
2021,"All Division I","Maighread Scafariello","Sacred Heart",0.225,0.33,0.275,0.605,34,95,80,5,18,1,0,1,8,2,11,25,1,1
2021,"All Division I","Mailee Newman","Idaho State",0.333,0.407,0.41,0.817,30,91,78,10,26,3,0,1,9,7,4,7,0,0
2021,"All Division I","Makall Whetten","Southern Utah",0.262,0.425,0.546,0.972,50,182,141,36,37,10,0,10,27,20,20,50,5,0
2021,"All Division I","Makayla Alvarez","Binghamton",0.35,0.403,0.6,1.003,21,67,60,14,21,6,0,3,11,1,5,13,4,1
2021,"All Division I","Makayla Hurst","Louisville",0.292,0.331,0.546,0.877,43,139,130,10,38,6,0,9,25,0,8,23,0,0
2021,"All Division I","Makayla Jordan","California Baptist",0.25,0.357,0.361,0.718,52,172,144,24,36,10,0,2,23,3,21,47,0,0
